key,smiles,solvent,peakwavs_max
8842,COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CN(C)C=O,470.0
8842,COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CO,466.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CCOC(C)=O,458.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CN(C)C=O,471.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CS(C)=O,476.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,Cc1ccccc1,462.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,C1CCOC1,462.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CC#N,462.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CCO,468.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,ClC(Cl)Cl,470.0
6891,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,ClCCl,468.0
5200,CCCCCc1nc2c(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc(C)cc3)ccc(-c3cc4c5nc(CCCCC)c(CCCCC)nc5c5cc(/C=C(\C#N)C(=O)O)sc5c4s3)c2nc1CCCCC,ClC(Cl)Cl,511.0
12680,N#CC(=Cc1ccc(-c2ccc(C#Cc3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)cc1)C(=O)O,ClC(Cl)Cl,418.0
14131,O=Cc1ccc(-c2ccc3c4ccc(N(c5ccccc5)c5ccccc5)cc4n(CCCCCCC(=O)O)c3c2)cc1,C1COCCO1,384.0
5695,CCCCn1c2cc(-c3ccc(C(=O)O)cc3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,376.0
13702,O=C(O)c1ccc(-c2ccc3c(c2)[nH]c2cc(N(c4ccccc4)c4ccccc4)ccc23)cc1,C1COCCO1,374.0
5701,CCCCn1c2cc(-c3ccc(C=O)cc3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,384.0
5702,CCCCn1c2cc(-c3ccc(O)c(O)c3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,364.0
2604,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(ccc(c7c(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,ClC(Cl)Cl,561.0
3414,CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(ccc(c7c(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,ClC(Cl)Cl,577.0
12086,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,C1CCOC1,761.0
12086,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,CN(C)C=O,764.0
12086,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,ClCCl,762.0
9982,COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,738.0
12086,F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,c1ccccc1,765.0
7008,CC[P](CC)(CC)[Pt](C#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)(C#Cc1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)s1)[P](CC)(CC)CC,ClCCl,510.0
2129,CC1=[N+]2C(=C(NC(C)c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,571.0
2129,CC1=[N+]2C(=C(NC(C)c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,570.0
2130,CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,568.0
2130,CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,570.0
1120,CC(C)(C)c1ccc(N(c2ccc(-c3ccc(C4=[O+][B-](F)(F)OC(c5ccc(C(=O)O)cc5)=C4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,CC#N,494.0
11258,Cc1ccc(N(c2ccc(C)cc2)c2ccc(N3c4ccc(/C=C(\C#N)C(=O)O)cc4Sc4cc(-c5ccc(-c6ccc(N(c7ccccc7)c7cccc8ccccc78)cc6)s5)ccc43)cc2)cc1,C1CCOC1,472.0
295,C(=C/c1ncc(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)o1)\c1cccc(N2CCCC2)c1,ClCCl,353.0
10701,Cc1cc(C)c(B(c2ccccc2N(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,415.0
12280,N#C/C(=C/c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)s1)C(=O)O,C1CCOC1,371.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,C1CCOC1,381.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CC#N,379.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CCCCCC,382.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CO,378.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,CS(C)=O,383.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,Cc1ccccc1,383.0
14615,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,ClCCl,383.0
12421,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)s2)s1)C(=O)O,C1CCOC1,461.0
2677,CCCCC(CC)C[Ge]1(CC(CC)CCCC)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2-c2sc(-c3cnc(-c4ccc(/C=C(/C#N)C(=O)O)s4)c4nsnc34)cc21,C1CCOC1,609.0
2678,CCCCC(CC)C[Ge]1(CC(CC)CCCC)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2-c2sc(-c3cnc(-c4ccc(C(=O)O)s4)c4nsnc34)cc21,C1CCOC1,583.0
3942,CCCCCCN(c1ccccc1)c1ccc(/C=C/c2cc(=O)oc3cc(C)ccc23)cc1,ClC(Cl)Cl,424.0
3942,CCCCCCN(c1ccccc1)c1ccc(/C=C/c2cc(=O)oc3cc(C)ccc23)cc1,CS(C)=O,432.0
3961,CCCCCCN1C(=O)C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)C1=O,ClC(Cl)Cl,400.0
3961,CCCCCCN1C(=O)C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=C(c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)C1=O,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,412.0
11246,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3ccc(Nc4ncc(/C=C(\C#N)C(=O)O)cn4)c4nn(C)nc34)cc2)cc1,Cc1ccccc1,438.0
2099,CC1=CC(C)=[N+]2C1C(c1ccc(/N=C/c3ccc(O)c(O)c3)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,508.0
2100,CC1=CC(C)=[N+]2C1C(c1ccc(/N=C/c3cccc(O)c3O)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,495.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,C1CCCCC1,283.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,C1CCOC1,282.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,CC#N,286.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,CCO,284.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,CCOC(C)=O,283.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,CCOCC,284.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,CO,284.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,Cc1ccccc1,282.0
15363,c1ccc2c(-n3cnc4ccccc43)cccc2c1,ClC(Cl)Cl,285.0
12821,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,C1COCCO1,507.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,ClCCl,481.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,C1COCCO1,474.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CC#N,487.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CC(C)=O,484.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CCO,493.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CCOC(C)=O,481.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CN(C)C=O,496.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CO,493.0
6511,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,ClC(Cl)Cl,502.0
12821,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,Cc1ccccc1,508.0
12067,F[B-]1(F)n2c(-c3cccs3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3cccs3)=[N+]21,CC#N,710.0
12067,F[B-]1(F)n2c(-c3cccs3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3cccs3)=[N+]21,ClCCl,718.0
905,CC(C)(C)c1cc(/C2=C3\C=CC(=N3)/C(C#Cc3c4cc5ccccc5cc4c(C#Cc4ccc(C(=O)O)cc4)c4cc5ccccc5cc34)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)=C2/C=CC(=N2)/C=4c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,C1CCOC1,429.0
11681,Cc1nc2c3ccccc3c3ccccc3n2c1C,CC#N,318.0
11464,Cc1ccc2c3ccccc3c3nccn3c2c1,CC#N,300.0
15438,c1ccc2c(c1)c1ccccc1n1ccnc21,CC#N,306.0
8864,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C(=O)O[C@@H]4C[C@H]5CC[C@@H]4C5)=C(C(=O)O[C@H]4C[C@@H]5CC[C@H]4C5)N1CC2)c1ccccc1-c1ccccc13,ClCCl,314.0
2787,CCCCC1(CCCC)c2ccccc2-c2ccc(-n3c4cc(/C=C(/C#N)C(=O)O)sc4c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc43)cc21,C1CCOC1,495.0
2788,CCCCC1(CCCC)c2ccccc2-c2ccc(-n3c4cc(/C=C(\C#N)C(=O)O)sc4c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc43)cc21,C1CCOC1,495.0
15365,c1ccc2c(C3=C(c4cccc5ccccc45)c4cccc5c4c(cc4nc6ccccc6nc45)O3)cccc2c1,ClCCl,486.0
15449,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,Cc1ccccc1,343.0
6916,CCOc1ccc2ccccc2c1C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,430.0
4073,CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(N(c6ccc(C)cc6)c6ccc(-c7ccc8c(c7)Sc7cc(/C=C(\C#N)C(=O)O)ccc7N8CCCCCC)cc6)cc5)cc4)cc3)ccc21,ClCCl,470.0
356,C(S/C=C/c1ccc(/C=C/SC=C2CCCC2)cc1)=C1CCCC1,ClCCl,350.0
7450,CN(C)c1ccc(/C=C/c2cnccn2)cc1,ClCCl,389.0
11255,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=Cc3ccc(/C=C/c4ccc(C=C(C#N)C(=O)O)s4)s3)cc2)cc1,CN(C)C=O,473.0
12738,N#CC(=Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,CC#N,445.0
2319,CCC1(CC)c2cc(-c3cccs3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(-c4cccs4)ccc2-3)C(CC)(CC)c2cc(-c3cccs3)ccc2-1,C1CCOC1,340.0
3463,CCCCCCCCOc1c(/C=C/c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(-c2ccc(-c3c(F)c(F)c(-c4ccc(C(=O)O)cc4)c4nsnc34)s2)cc1/C=C/c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,ClC(Cl)Cl,399.0
4955,CCCCCCc1ccc(N2c3ccc(-c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)s5)s4)cc3Sc3cc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)ccc32)cc1,CN(C)C=O,436.0
4425,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)c3sc(C=C(C#N)C(=O)O)cc3n4CCCCCC)c3nsnc23)cc1,ClCCl,571.0
9033,COc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,ClCCl,339.0
10957,Cc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,ClCCl,341.0
821,CC(C)(C)NC(=O)c1ccc(-c2ccccc2)c2ccc3c4ccccc4c4ccccc4c3c12,ClCCl,336.0
1276,CC(C)(C)c1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,C1CCOC1,412.0
8891,COc1cc2oc(=O)c3c4ccc(C=O)cc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,425.0
8892,COc1cc2oc(=O)c3c4ccc(N(C)C)cc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,480.0
5166,CCCCCOc1cc2oc(=O)c3c4ccc(C#N)cc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,426.0
8823,COc1cc2c(c(OC)c1OC)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,C1CCOC1,417.0
5169,CCCCCOc1cc2oc(=O)c3c4ccc(N)cc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,471.0
5170,CCCCCOc1cc2oc(=O)c3c4ccc(O)cc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,443.0
5173,CCCCCOc1ccc2c(c1)c1ccc3cccc4c5cc(OC)cc6oc(=O)c2c(c65)c1c34,C1CCOC1,440.0
5174,CCCCCOc1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,C1CCOC1,426.0
9752,COc1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,C1CCOC1,425.0
14539,O=c1oc2cccc3c4cccc5ccc6c7cc(F)ccc7c1c(c23)c6c54,C1CCOC1,411.0
14540,O=c1oc2cccc3c4cccc5ccc6c7ccccc7c1c(c23)c6c54,C1CCOC1,409.0
13640,O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4ccc5cccc6ccc3c4c56)o2)SC1=S,C1CCOC1,468.0
8023,CN1CCOc2cc3c(cc21)Oc1cc2c(cc1=N3)OCC[N+]=2C,CO,644.0
13539,O=C(O)C1=CC=C(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)CC1,CC#N,416.0
12499,N#C/C(=C\c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c2OCCO3)s1)C(=O)O,C1CCOC1,470.0
175,C(/C=C/Nc1cccc2ccccc12)=[NH+]c1cccc2ccccc12,CS(C)=O,391.0
4980,CCCCCCc1nc(-c2nc(CCCCCC)c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)sc1-c1ccc(C=C(C#N)C(=O)O)s1,ClCCl,470.0
10027,CSC1=C(SC)SC(=Cc2ccc(N(c3ccc(C=C4SC(SC)=C(SC)S4)cc3)c3ccc(/C=C(\C#N)C(=O)O)cc3)cc2)S1,CO,443.0
3721,CCCCCCCCc1cc(-c2cc3c(s2)/C(=C2\C(=O)N(CC(CC)CCCC)c4cc(-c5ccc(C=O)cc5)ccc42)C(=O)N3CC(CC)CCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,358.0
3719,CCCCCCCCc1cc(-c2cc3c(s2)/C(=C2\C(=O)N(CC(CC)CCCC)c4cc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)ccc42)C(=O)N3CC(CC)CCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,361.0
15487,c1ccc2c3c(ccc2c1)C1(c2cc(-c4ccc5ccc6cccc7ccc4c5c67)ccc2-c2ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc21)c1ccc2ccccc2c1O3,ClC(Cl)Cl,365.0
2035,CC1=CC(C)(C)Nc2ccc3c(-c4cccc(CN5CCCCC5)c4)c4ccc(=[NH2+])cc-4oc3c21,O,540.0
6969,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(Oc3ccccc3)ccc12,O,387.0
1490,CC(C)c1cccc(C(C)C)c1-n1c(=O)c2cc3nc(-c4ccccc4)c4cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc7nc(-c8ccccc8)c8cc(c1=O)c2c1c3c4c(c65)c7c81,ClC(Cl)Cl,488.0
10556,Cc1cc(/C=C/c2ccc3ccccc3n2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,563.0
15163,c1ccc(-n2c3ccccc3c3cc(-c4ccn5nc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)nc5c4)ccc32)cc1,C1CCOC1,341.0
1047,CC(C)(C)c1ccc(-c2nnc(-c3c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)c(-n4c5ccccc5c5ccccc54)c3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,396.0
13590,O=C(O)CCc1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C=CC1=C2,CO,528.0
6271,CCN(CCC(=O)O)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,CCO,561.0
7402,CN(C)c1ccc(/C=C/C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)cc1,CO,557.0
7402,CN(C)c1ccc(/C=C/C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)cc1,ClC(Cl)Cl,557.0
10135,C[N+]1=C(/C=C/c2ccc(N(CCC(=O)O)CCC(=O)O)cc2)C(C)(C)c2ccccc21,CCO,560.0
9553,COc1ccc(N(c2ccc(OC)cc2)c2c3ccccc3c(C#Cc3ccc(C(=O)O)cc3)c3ccccc23)cc1,C1CCOC1,498.0
4949,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(N(c4ccccc4)c4ccccc4)ccc3-c3sc(-c4cc5c(s4)/C(=C4\C(=O)N(CC(CC)CCCC)c6cc(-c7ccc(/C=C(\C#N)C(=O)O)cc7)sc64)C(=O)N5CC(CC)CCCC)cc32)cc1,ClCCl,408.0
12291,N#C/C(=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1)C(=O)O,C1CCOC1,433.0
12512,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1)C(=O)O,C1CCOC1,434.0
12513,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1F)C(=O)O,C1CCOC1,427.0
12336,N#C/C(=C\c1c(F)cc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1F)C(=O)O,C1CCOC1,421.0
12674,N#CC(=Cc1ccc(-c2ccc(-n3c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4c4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc43)s2)s1)C(=O)O,CN(C)C=O,535.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,CCCCCC,447.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,CS(C)=O,480.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,Cc1ccccc1,460.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,ClCCl,476.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,C1CCOC1,468.0
14310,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,CC#N,467.0
12488,N#C/C(=C\c1ccc(-c2ccc3c(c2)Sc2ccccc2N3CCCCCCn2c3ccccc3c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc32)s1)C(=O)O,CN(C)C=O,397.0
12707,N#CC(=Cc1ccc(-c2ccc3c(c2)Sc2ccccc2N3CCCCCCn2c3ccccc3c3cc(-c4ccc(C=C(C#N)C(=O)O)s4)ccc32)s1)C(=O)O,CN(C)C=O,397.0
4590,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(C3SC4C(SC5C6SC7C(CCCCCC)C(/C=C(\C#N)C(=O)O)SC7C6N(c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6c8c(c9c(c6-7)C(CCCCCC)(CCCCCC)c6ccccc6-9)C(CCCCCC)(CCCCCC)c6ccccc6-8)C45)C3CCCCCC)cc2)cc1,ClCCl,538.0
13414,Nc1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,CCO,600.0
14766,[NH2+]=c1cc2oc3cc(N(CCCS(=O)(=O)O)CCCS(=O)(=O)O)ccc3nc-2c2ccccc12,O,633.0
6262,CCN(CC)c1ccc2nc3c4ccccc4c(=[NH2+])cc-3oc2c1,O,635.0
1434,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,561.0
4806,CCCCCCc1cc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nn(CCCCCC)nc23)sc1C=C(C#N)C(=O)O,C1CCOC1,486.0
5157,CCCCCCn1nc2c(-c3ccc(C=C(C#N)C(=O)O)s3)cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2n1,C1CCOC1,482.0
14774,[NH2+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3c(cc4n3CCCCCC=C4)oc-2c1,O,532.0
6957,CC[N+](CC)=c1ccc2cc3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,O,598.0
6957,CC[N+](CC)=c1ccc2cc3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,ClCCl,618.0
5043,CCCCCCn1c2cc(/C=C(\C#N)C(=O)O)sc2c2sc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5cc6c(s5)c5sc(/C=C(\C#N)C(=O)O)cc5n6CCCCCC)ccc3-4)cc21,C1CCOC1,520.0
5037,CCCCCCn1c2cc(/C=C(/C#N)C(=O)O)sc2c2sc(-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(-c5cc6c(s5)c5sc(/C=C(\C#N)C(=O)O)cc5n6CCCCCC)ccc3-4)cc21,C1CCOC1,520.0
3500,CCCCCCCCOc1ccc(-c2c(-c3c(-c4ccc(OCCCCCCCC)cc4)n(CCCCCCCC)c4ccc(-c5ccc(/C=C(/C#N)C(=O)O)o5)cc34)c3cc(-c4ccc(/C=C(/C#N)C(=O)O)o4)ccc3n2CCCCCCCC)cc1,C1CCOC1,468.0
